country_codes,task,year
TZA,exp4_vardiscount0,2034
TZA,exp4_vardiscount0,2035
TZA,exp4_vardiscount0,2036
TZA,exp4_vardiscount0,2037
TZA,exp4_vardiscount0,2038
TZA,exp4_vardiscount0,2039
TZA,exp4_vardiscount0,2040
TZA,exp4_vardiscount0,2041
TZA,exp4_vardiscount0,2042
TZA,exp4_vardiscount0,2043
TZA,exp4_vardiscount0,2044
TZA,exp4_vardiscount0,2045
TZA,exp4_vardiscount0,2046
TZA,exp4_vardiscount0,2047
TZA,exp4_vardiscount0,2048
TZA,exp4_vardiscount0,2049
TZA,exp4_vardiscount0,2050
CRI,exp4_vardiscount0,2025
CRI,exp4_vardiscount0,2026
CRI,exp4_vardiscount0,2027
CRI,exp4_vardiscount0,2028
CRI,exp4_vardiscount0,2029
CRI,exp4_vardiscount0,2030
CRI,exp4_vardiscount0,2031
CRI,exp4_vardiscount0,2032
CRI,exp4_vardiscount0,2033
CRI,exp4_vardiscount0,2034
CRI,exp4_vardiscount0,2035
CRI,exp4_vardiscount0,2036
CRI,exp4_vardiscount0,2037
CRI,exp4_vardiscount0,2038
CRI,exp4_vardiscount0,2039
CRI,exp4_vardiscount0,2040
CRI,exp4_vardiscount0,2041
CRI,exp4_vardiscount0,2042
CRI,exp4_vardiscount0,2043
CRI,exp4_vardiscount0,2044
CRI,exp4_vardiscount0,2045
CRI,exp4_vardiscount0,2046
CRI,exp4_vardiscount0,2047
CRI,exp4_vardiscount0,2048
CRI,exp4_vardiscount0,2049
CRI,exp4_vardiscount0,2050
BFA,exp4_vardiscount0,2025
BFA,exp4_vardiscount0,2026
BFA,exp4_vardiscount0,2027
BFA,exp4_vardiscount0,2028
BFA,exp4_vardiscount0,2029
BFA,exp4_vardiscount0,2030
BFA,exp4_vardiscount0,2031
BFA,exp4_vardiscount0,2032
BFA,exp4_vardiscount0,2033
BFA,exp4_vardiscount0,2034
BFA,exp4_vardiscount0,2035
BFA,exp4_vardiscount0,2036
BFA,exp4_vardiscount0,2037
BFA,exp4_vardiscount0,2038
BFA,exp4_vardiscount0,2039
BFA,exp4_vardiscount0,2040
BFA,exp4_vardiscount0,2041
BFA,exp4_vardiscount0,2042
BFA,exp4_vardiscount0,2043
BFA,exp4_vardiscount0,2044
BFA,exp4_vardiscount0,2045
BFA,exp4_vardiscount0,2046
BFA,exp4_vardiscount0,2047
BFA,exp4_vardiscount0,2048
BFA,exp4_vardiscount0,2049
BFA,exp4_vardiscount0,2050
TCD,exp4_vardiscount0,2025
TCD,exp4_vardiscount0,2026
TCD,exp4_vardiscount0,2027
TCD,exp4_vardiscount0,2028
TCD,exp4_vardiscount0,2029
TCD,exp4_vardiscount0,2030
TCD,exp4_vardiscount0,2031
TCD,exp4_vardiscount0,2032
TCD,exp4_vardiscount0,2033
TCD,exp4_vardiscount0,2034
TCD,exp4_vardiscount0,2035
TCD,exp4_vardiscount0,2036
TCD,exp4_vardiscount0,2037
TCD,exp4_vardiscount0,2038
TCD,exp4_vardiscount0,2039
TCD,exp4_vardiscount0,2040
TCD,exp4_vardiscount0,2041
TCD,exp4_vardiscount0,2042
TCD,exp4_vardiscount0,2043
TCD,exp4_vardiscount0,2044
TCD,exp4_vardiscount0,2045
TCD,exp4_vardiscount0,2046
TCD,exp4_vardiscount0,2047
TCD,exp4_vardiscount0,2048
TCD,exp4_vardiscount0,2049
TCD,exp4_vardiscount0,2050
URY,exp4_vardiscount0,2025
URY,exp4_vardiscount0,2026
URY,exp4_vardiscount0,2027
URY,exp4_vardiscount0,2028
URY,exp4_vardiscount0,2029
URY,exp4_vardiscount0,2030
URY,exp4_vardiscount0,2031
URY,exp4_vardiscount0,2032
URY,exp4_vardiscount0,2033
URY,exp4_vardiscount0,2034
URY,exp4_vardiscount0,2035
URY,exp4_vardiscount0,2036
URY,exp4_vardiscount0,2037
URY,exp4_vardiscount0,2038
URY,exp4_vardiscount0,2039
URY,exp4_vardiscount0,2040
URY,exp4_vardiscount0,2041
URY,exp4_vardiscount0,2042
URY,exp4_vardiscount0,2043
URY,exp4_vardiscount0,2044
URY,exp4_vardiscount0,2045
URY,exp4_vardiscount0,2046
URY,exp4_vardiscount0,2047
URY,exp4_vardiscount0,2048
URY,exp4_vardiscount0,2049
URY,exp4_vardiscount0,2050
KGZ,exp4_vardiscount0,2025
KGZ,exp4_vardiscount0,2026
KGZ,exp4_vardiscount0,2027
KGZ,exp4_vardiscount0,2028
KGZ,exp4_vardiscount0,2029
KGZ,exp4_vardiscount0,2030
KGZ,exp4_vardiscount0,2031
KGZ,exp4_vardiscount0,2032
KGZ,exp4_vardiscount0,2033
KGZ,exp4_vardiscount0,2034
KGZ,exp4_vardiscount0,2035
KGZ,exp4_vardiscount0,2036
KGZ,exp4_vardiscount0,2037
KGZ,exp4_vardiscount0,2038
KGZ,exp4_vardiscount0,2039
KGZ,exp4_vardiscount0,2040
KGZ,exp4_vardiscount0,2041
KGZ,exp4_vardiscount0,2042
KGZ,exp4_vardiscount0,2043
KGZ,exp4_vardiscount0,2044
KGZ,exp4_vardiscount0,2045
KGZ,exp4_vardiscount0,2046
KGZ,exp4_vardiscount0,2047
KGZ,exp4_vardiscount0,2048
KGZ,exp4_vardiscount0,2049
KGZ,exp4_vardiscount0,2050
BEL,exp4_vardiscount0,2025
BEL,exp4_vardiscount0,2026
BEL,exp4_vardiscount0,2027
BEL,exp4_vardiscount0,2028
BEL,exp4_vardiscount0,2029
BEL,exp4_vardiscount0,2030
BEL,exp4_vardiscount0,2031
BEL,exp4_vardiscount0,2032
BEL,exp4_vardiscount0,2033
BEL,exp4_vardiscount0,2034
BEL,exp4_vardiscount0,2035
BEL,exp4_vardiscount0,2036
BEL,exp4_vardiscount0,2037
BEL,exp4_vardiscount0,2038
BEL,exp4_vardiscount0,2039
BEL,exp4_vardiscount0,2040
BEL,exp4_vardiscount0,2041
BEL,exp4_vardiscount0,2042
BEL,exp4_vardiscount0,2043
BEL,exp4_vardiscount0,2044
BEL,exp4_vardiscount0,2045
BEL,exp4_vardiscount0,2046
BEL,exp4_vardiscount0,2047
BEL,exp4_vardiscount0,2048
BEL,exp4_vardiscount0,2049
BEL,exp4_vardiscount0,2050
USA,exp4_vardiscount0,2025
USA,exp4_vardiscount0,2026
USA,exp4_vardiscount0,2027
USA,exp4_vardiscount0,2028
USA,exp4_vardiscount0,2029
USA,exp4_vardiscount0,2030
USA,exp4_vardiscount0,2031
USA,exp4_vardiscount0,2032
USA,exp4_vardiscount0,2033
USA,exp4_vardiscount0,2034
USA,exp4_vardiscount0,2035
USA,exp4_vardiscount0,2036
USA,exp4_vardiscount0,2037
USA,exp4_vardiscount0,2038
USA,exp4_vardiscount0,2039
USA,exp4_vardiscount0,2040
USA,exp4_vardiscount0,2041
USA,exp4_vardiscount0,2042
USA,exp4_vardiscount0,2043
USA,exp4_vardiscount0,2044
USA,exp4_vardiscount0,2045
USA,exp4_vardiscount0,2046
USA,exp4_vardiscount0,2047
USA,exp4_vardiscount0,2048
USA,exp4_vardiscount0,2049
USA,exp4_vardiscount0,2050
UKR,exp4_vardiscount0,2025
UKR,exp4_vardiscount0,2026
UKR,exp4_vardiscount0,2027
UKR,exp4_vardiscount0,2028
UKR,exp4_vardiscount0,2029
UKR,exp4_vardiscount0,2030
UKR,exp4_vardiscount0,2031
UKR,exp4_vardiscount0,2032
UKR,exp4_vardiscount0,2033
UKR,exp4_vardiscount0,2034
UKR,exp4_vardiscount0,2035
UKR,exp4_vardiscount0,2036
UKR,exp4_vardiscount0,2037
UKR,exp4_vardiscount0,2038
UKR,exp4_vardiscount0,2039
UKR,exp4_vardiscount0,2040
UKR,exp4_vardiscount0,2041
UKR,exp4_vardiscount0,2042
UKR,exp4_vardiscount0,2043
UKR,exp4_vardiscount0,2044
UKR,exp4_vardiscount0,2045
UKR,exp4_vardiscount0,2046
UKR,exp4_vardiscount0,2047
UKR,exp4_vardiscount0,2048
UKR,exp4_vardiscount0,2049
UKR,exp4_vardiscount0,2050
AZE,exp4_vardiscount0,2025
AZE,exp4_vardiscount0,2026
AZE,exp4_vardiscount0,2027
AZE,exp4_vardiscount0,2028
AZE,exp4_vardiscount0,2029
AZE,exp4_vardiscount0,2030
AZE,exp4_vardiscount0,2031
AZE,exp4_vardiscount0,2032
AZE,exp4_vardiscount0,2033
AZE,exp4_vardiscount0,2034
AZE,exp4_vardiscount0,2035
AZE,exp4_vardiscount0,2036
AZE,exp4_vardiscount0,2037
AZE,exp4_vardiscount0,2038
AZE,exp4_vardiscount0,2039
AZE,exp4_vardiscount0,2040
AZE,exp4_vardiscount0,2041
AZE,exp4_vardiscount0,2042
AZE,exp4_vardiscount0,2043
AZE,exp4_vardiscount0,2044
AZE,exp4_vardiscount0,2045
AZE,exp4_vardiscount0,2046
AZE,exp4_vardiscount0,2047
AZE,exp4_vardiscount0,2048
AZE,exp4_vardiscount0,2049
AZE,exp4_vardiscount0,2050
VNM,exp4_vardiscount0,2025
VNM,exp4_vardiscount0,2026
VNM,exp4_vardiscount0,2027
VNM,exp4_vardiscount0,2028
VNM,exp4_vardiscount0,2029
VNM,exp4_vardiscount0,2030
VNM,exp4_vardiscount0,2031
VNM,exp4_vardiscount0,2032
VNM,exp4_vardiscount0,2033
VNM,exp4_vardiscount0,2034
VNM,exp4_vardiscount0,2035
VNM,exp4_vardiscount0,2036
VNM,exp4_vardiscount0,2037
VNM,exp4_vardiscount0,2038
VNM,exp4_vardiscount0,2039
VNM,exp4_vardiscount0,2040
VNM,exp4_vardiscount0,2041
VNM,exp4_vardiscount0,2042
VNM,exp4_vardiscount0,2043
VNM,exp4_vardiscount0,2044
VNM,exp4_vardiscount0,2045
VNM,exp4_vardiscount0,2046
VNM,exp4_vardiscount0,2047
VNM,exp4_vardiscount0,2048
VNM,exp4_vardiscount0,2049
VNM,exp4_vardiscount0,2050
PAN,exp4_vardiscount0,2025
PAN,exp4_vardiscount0,2026
PAN,exp4_vardiscount0,2027
PAN,exp4_vardiscount0,2028
PAN,exp4_vardiscount0,2029
PAN,exp4_vardiscount0,2030
PAN,exp4_vardiscount0,2031
PAN,exp4_vardiscount0,2032
PAN,exp4_vardiscount0,2033
PAN,exp4_vardiscount0,2034
PAN,exp4_vardiscount0,2035
PAN,exp4_vardiscount0,2036
PAN,exp4_vardiscount0,2037
PAN,exp4_vardiscount0,2038
PAN,exp4_vardiscount0,2039
PAN,exp4_vardiscount0,2040
PAN,exp4_vardiscount0,2041
PAN,exp4_vardiscount0,2042
PAN,exp4_vardiscount0,2043
PAN,exp4_vardiscount0,2044
PAN,exp4_vardiscount0,2045
PAN,exp4_vardiscount0,2046
PAN,exp4_vardiscount0,2047
PAN,exp4_vardiscount0,2048
PAN,exp4_vardiscount0,2049
PAN,exp4_vardiscount0,2050
AUT,exp4_vardiscount0,2025
AUT,exp4_vardiscount0,2026
AUT,exp4_vardiscount0,2027
AUT,exp4_vardiscount0,2028
AUT,exp4_vardiscount0,2029
AUT,exp4_vardiscount0,2030
AUT,exp4_vardiscount0,2031
AUT,exp4_vardiscount0,2032
AUT,exp4_vardiscount0,2033
AUT,exp4_vardiscount0,2034
AUT,exp4_vardiscount0,2035
AUT,exp4_vardiscount0,2036
AUT,exp4_vardiscount0,2037
AUT,exp4_vardiscount0,2038
AUT,exp4_vardiscount0,2039
AUT,exp4_vardiscount0,2040
AUT,exp4_vardiscount0,2041
AUT,exp4_vardiscount0,2042
AUT,exp4_vardiscount0,2043
AUT,exp4_vardiscount0,2044
AUT,exp4_vardiscount0,2045
AUT,exp4_vardiscount0,2046
AUT,exp4_vardiscount0,2047
AUT,exp4_vardiscount0,2048
AUT,exp4_vardiscount0,2049
AUT,exp4_vardiscount0,2050
CZE,exp4_vardiscount0,2025
CZE,exp4_vardiscount0,2026
CZE,exp4_vardiscount0,2027
CZE,exp4_vardiscount0,2028
CZE,exp4_vardiscount0,2029
CZE,exp4_vardiscount0,2030
CZE,exp4_vardiscount0,2031
CZE,exp4_vardiscount0,2032
CZE,exp4_vardiscount0,2033
CZE,exp4_vardiscount0,2034
CZE,exp4_vardiscount0,2035
CZE,exp4_vardiscount0,2036
CZE,exp4_vardiscount0,2037
CZE,exp4_vardiscount0,2038
CZE,exp4_vardiscount0,2039
CZE,exp4_vardiscount0,2040
CZE,exp4_vardiscount0,2041
CZE,exp4_vardiscount0,2042
CZE,exp4_vardiscount0,2043
CZE,exp4_vardiscount0,2044
CZE,exp4_vardiscount0,2045
CZE,exp4_vardiscount0,2046
CZE,exp4_vardiscount0,2047
CZE,exp4_vardiscount0,2048
CZE,exp4_vardiscount0,2049
CZE,exp4_vardiscount0,2050
ARM,exp4_vardiscount0,2025
ARM,exp4_vardiscount0,2026
ARM,exp4_vardiscount0,2027
ARM,exp4_vardiscount0,2028
ARM,exp4_vardiscount0,2029
ARM,exp4_vardiscount0,2030
ARM,exp4_vardiscount0,2031
ARM,exp4_vardiscount0,2032
ARM,exp4_vardiscount0,2033
ARM,exp4_vardiscount0,2034
ARM,exp4_vardiscount0,2035
ARM,exp4_vardiscount0,2036
ARM,exp4_vardiscount0,2037
ARM,exp4_vardiscount0,2038
ARM,exp4_vardiscount0,2039
ARM,exp4_vardiscount0,2040
ARM,exp4_vardiscount0,2041
ARM,exp4_vardiscount0,2042
ARM,exp4_vardiscount0,2043
ARM,exp4_vardiscount0,2044
ARM,exp4_vardiscount0,2045
ARM,exp4_vardiscount0,2046
ARM,exp4_vardiscount0,2047
ARM,exp4_vardiscount0,2048
ARM,exp4_vardiscount0,2049
ARM,exp4_vardiscount0,2050
KOR,exp4_vardiscount0,2025
KOR,exp4_vardiscount0,2026
KOR,exp4_vardiscount0,2027
KOR,exp4_vardiscount0,2028
KOR,exp4_vardiscount0,2029
KOR,exp4_vardiscount0,2030
KOR,exp4_vardiscount0,2031
KOR,exp4_vardiscount0,2032
KOR,exp4_vardiscount0,2033
KOR,exp4_vardiscount0,2034
KOR,exp4_vardiscount0,2035
KOR,exp4_vardiscount0,2036
KOR,exp4_vardiscount0,2037
KOR,exp4_vardiscount0,2038
KOR,exp4_vardiscount0,2039
KOR,exp4_vardiscount0,2040
KOR,exp4_vardiscount0,2041
KOR,exp4_vardiscount0,2042
KOR,exp4_vardiscount0,2043
KOR,exp4_vardiscount0,2044
KOR,exp4_vardiscount0,2045
KOR,exp4_vardiscount0,2046
KOR,exp4_vardiscount0,2047
KOR,exp4_vardiscount0,2048
KOR,exp4_vardiscount0,2049
KOR,exp4_vardiscount0,2050
BOL,exp4_vardiscount0,2025
BOL,exp4_vardiscount0,2026
BOL,exp4_vardiscount0,2027
BOL,exp4_vardiscount0,2028
BOL,exp4_vardiscount0,2029
BOL,exp4_vardiscount0,2030
BOL,exp4_vardiscount0,2031
BOL,exp4_vardiscount0,2032
BOL,exp4_vardiscount0,2033
BOL,exp4_vardiscount0,2034
BOL,exp4_vardiscount0,2035
BOL,exp4_vardiscount0,2036
BOL,exp4_vardiscount0,2037
BOL,exp4_vardiscount0,2038
BOL,exp4_vardiscount0,2039
BOL,exp4_vardiscount0,2040
BOL,exp4_vardiscount0,2041
BOL,exp4_vardiscount0,2042
BOL,exp4_vardiscount0,2043
BOL,exp4_vardiscount0,2044
BOL,exp4_vardiscount0,2045
BOL,exp4_vardiscount0,2046
BOL,exp4_vardiscount0,2047
BOL,exp4_vardiscount0,2048
BOL,exp4_vardiscount0,2049
BOL,exp4_vardiscount0,2050
COL,exp4_vardiscount0,2025
COL,exp4_vardiscount0,2026
COL,exp4_vardiscount0,2027
COL,exp4_vardiscount0,2028
COL,exp4_vardiscount0,2029
COL,exp4_vardiscount0,2030
COL,exp4_vardiscount0,2031
COL,exp4_vardiscount0,2032
COL,exp4_vardiscount0,2033
COL,exp4_vardiscount0,2034
COL,exp4_vardiscount0,2035
COL,exp4_vardiscount0,2036
COL,exp4_vardiscount0,2037
COL,exp4_vardiscount0,2038
COL,exp4_vardiscount0,2039
COL,exp4_vardiscount0,2040
COL,exp4_vardiscount0,2041
COL,exp4_vardiscount0,2042
COL,exp4_vardiscount0,2043
COL,exp4_vardiscount0,2044
COL,exp4_vardiscount0,2045
COL,exp4_vardiscount0,2046
COL,exp4_vardiscount0,2047
COL,exp4_vardiscount0,2048
COL,exp4_vardiscount0,2049
COL,exp4_vardiscount0,2050
THA,exp4_vardiscount0,2025
THA,exp4_vardiscount0,2026
THA,exp4_vardiscount0,2027
THA,exp4_vardiscount0,2028
THA,exp4_vardiscount0,2029
THA,exp4_vardiscount0,2030
THA,exp4_vardiscount0,2031
THA,exp4_vardiscount0,2032
THA,exp4_vardiscount0,2033
THA,exp4_vardiscount0,2034
THA,exp4_vardiscount0,2035
THA,exp4_vardiscount0,2036
THA,exp4_vardiscount0,2037
THA,exp4_vardiscount0,2038
THA,exp4_vardiscount0,2039
THA,exp4_vardiscount0,2040
THA,exp4_vardiscount0,2041
THA,exp4_vardiscount0,2042
THA,exp4_vardiscount0,2043
THA,exp4_vardiscount0,2044
THA,exp4_vardiscount0,2045
THA,exp4_vardiscount0,2046
THA,exp4_vardiscount0,2047
THA,exp4_vardiscount0,2048
THA,exp4_vardiscount0,2049
THA,exp4_vardiscount0,2050
LBN,exp4_vardiscount0,2025
LBN,exp4_vardiscount0,2026
LBN,exp4_vardiscount0,2027
LBN,exp4_vardiscount0,2028
LBN,exp4_vardiscount0,2029
LBN,exp4_vardiscount0,2030
LBN,exp4_vardiscount0,2031
LBN,exp4_vardiscount0,2032
LBN,exp4_vardiscount0,2033
LBN,exp4_vardiscount0,2034
LBN,exp4_vardiscount0,2035
LBN,exp4_vardiscount0,2036
LBN,exp4_vardiscount0,2037
LBN,exp4_vardiscount0,2038
LBN,exp4_vardiscount0,2039
LBN,exp4_vardiscount0,2040
LBN,exp4_vardiscount0,2041
LBN,exp4_vardiscount0,2042
LBN,exp4_vardiscount0,2043
LBN,exp4_vardiscount0,2044
LBN,exp4_vardiscount0,2045
LBN,exp4_vardiscount0,2046
LBN,exp4_vardiscount0,2047
LBN,exp4_vardiscount0,2048
LBN,exp4_vardiscount0,2049
LBN,exp4_vardiscount0,2050
MDG,exp4_vardiscount0,2025
MDG,exp4_vardiscount0,2026
MDG,exp4_vardiscount0,2027
MDG,exp4_vardiscount0,2028
MDG,exp4_vardiscount0,2029
MDG,exp4_vardiscount0,2030
MDG,exp4_vardiscount0,2031
MDG,exp4_vardiscount0,2032
MDG,exp4_vardiscount0,2033
MDG,exp4_vardiscount0,2034
MDG,exp4_vardiscount0,2035
MDG,exp4_vardiscount0,2036
MDG,exp4_vardiscount0,2037
MDG,exp4_vardiscount0,2038
MDG,exp4_vardiscount0,2039
MDG,exp4_vardiscount0,2040
MDG,exp4_vardiscount0,2041
MDG,exp4_vardiscount0,2042
MDG,exp4_vardiscount0,2043
MDG,exp4_vardiscount0,2044
MDG,exp4_vardiscount0,2045
MDG,exp4_vardiscount0,2046
MDG,exp4_vardiscount0,2047
MDG,exp4_vardiscount0,2048
MDG,exp4_vardiscount0,2049
MDG,exp4_vardiscount0,2050
CIV,exp4_vardiscount0,2025
CIV,exp4_vardiscount0,2026
CIV,exp4_vardiscount0,2027
CIV,exp4_vardiscount0,2028
CIV,exp4_vardiscount0,2029
CIV,exp4_vardiscount0,2030
CIV,exp4_vardiscount0,2031
CIV,exp4_vardiscount0,2032
CIV,exp4_vardiscount0,2033
CIV,exp4_vardiscount0,2034
CIV,exp4_vardiscount0,2035
CIV,exp4_vardiscount0,2036
CIV,exp4_vardiscount0,2037
CIV,exp4_vardiscount0,2038
CIV,exp4_vardiscount0,2039
CIV,exp4_vardiscount0,2040
CIV,exp4_vardiscount0,2041
CIV,exp4_vardiscount0,2042
CIV,exp4_vardiscount0,2043
CIV,exp4_vardiscount0,2044
CIV,exp4_vardiscount0,2045
CIV,exp4_vardiscount0,2046
CIV,exp4_vardiscount0,2047
CIV,exp4_vardiscount0,2048
CIV,exp4_vardiscount0,2049
CIV,exp4_vardiscount0,2050
NOR,exp4_vardiscount0,2025
NOR,exp4_vardiscount0,2026
NOR,exp4_vardiscount0,2027
NOR,exp4_vardiscount0,2028
NOR,exp4_vardiscount0,2029
NOR,exp4_vardiscount0,2030
NOR,exp4_vardiscount0,2031
NOR,exp4_vardiscount0,2032
NOR,exp4_vardiscount0,2033
NOR,exp4_vardiscount0,2034
NOR,exp4_vardiscount0,2035
NOR,exp4_vardiscount0,2036
NOR,exp4_vardiscount0,2037
NOR,exp4_vardiscount0,2038
NOR,exp4_vardiscount0,2039
NOR,exp4_vardiscount0,2040
NOR,exp4_vardiscount0,2041
NOR,exp4_vardiscount0,2042
NOR,exp4_vardiscount0,2043
NOR,exp4_vardiscount0,2044
NOR,exp4_vardiscount0,2045
NOR,exp4_vardiscount0,2046
NOR,exp4_vardiscount0,2047
NOR,exp4_vardiscount0,2048
NOR,exp4_vardiscount0,2049
NOR,exp4_vardiscount0,2050
FIN,exp4_vardiscount0,2025
FIN,exp4_vardiscount0,2026
FIN,exp4_vardiscount0,2027
FIN,exp4_vardiscount0,2028
FIN,exp4_vardiscount0,2029
FIN,exp4_vardiscount0,2030
FIN,exp4_vardiscount0,2031
FIN,exp4_vardiscount0,2032
FIN,exp4_vardiscount0,2033
FIN,exp4_vardiscount0,2034
FIN,exp4_vardiscount0,2035
FIN,exp4_vardiscount0,2036
FIN,exp4_vardiscount0,2037
FIN,exp4_vardiscount0,2038
FIN,exp4_vardiscount0,2039
FIN,exp4_vardiscount0,2040
FIN,exp4_vardiscount0,2041
FIN,exp4_vardiscount0,2042
FIN,exp4_vardiscount0,2043
FIN,exp4_vardiscount0,2044
FIN,exp4_vardiscount0,2045
FIN,exp4_vardiscount0,2046
FIN,exp4_vardiscount0,2047
FIN,exp4_vardiscount0,2048
FIN,exp4_vardiscount0,2049
FIN,exp4_vardiscount0,2050
LKA,exp4_vardiscount0,2025
LKA,exp4_vardiscount0,2026
LKA,exp4_vardiscount0,2027
LKA,exp4_vardiscount0,2028
LKA,exp4_vardiscount0,2029
LKA,exp4_vardiscount0,2030
LKA,exp4_vardiscount0,2031
LKA,exp4_vardiscount0,2032
LKA,exp4_vardiscount0,2033
LKA,exp4_vardiscount0,2034
LKA,exp4_vardiscount0,2035
LKA,exp4_vardiscount0,2036
LKA,exp4_vardiscount0,2037
LKA,exp4_vardiscount0,2038
LKA,exp4_vardiscount0,2039
LKA,exp4_vardiscount0,2040
LKA,exp4_vardiscount0,2041
LKA,exp4_vardiscount0,2042
LKA,exp4_vardiscount0,2043
LKA,exp4_vardiscount0,2044
LKA,exp4_vardiscount0,2045
LKA,exp4_vardiscount0,2046
LKA,exp4_vardiscount0,2047
LKA,exp4_vardiscount0,2048
LKA,exp4_vardiscount0,2049
LKA,exp4_vardiscount0,2050
HRV,exp4_vardiscount0,2025
HRV,exp4_vardiscount0,2026
HRV,exp4_vardiscount0,2027
HRV,exp4_vardiscount0,2028
HRV,exp4_vardiscount0,2029
HRV,exp4_vardiscount0,2030
HRV,exp4_vardiscount0,2031
HRV,exp4_vardiscount0,2032
HRV,exp4_vardiscount0,2033
HRV,exp4_vardiscount0,2034
HRV,exp4_vardiscount0,2035
HRV,exp4_vardiscount0,2036
HRV,exp4_vardiscount0,2037
HRV,exp4_vardiscount0,2038
HRV,exp4_vardiscount0,2039
HRV,exp4_vardiscount0,2040
HRV,exp4_vardiscount0,2041
HRV,exp4_vardiscount0,2042
HRV,exp4_vardiscount0,2043
HRV,exp4_vardiscount0,2044
HRV,exp4_vardiscount0,2045
HRV,exp4_vardiscount0,2046
HRV,exp4_vardiscount0,2047
HRV,exp4_vardiscount0,2048
HRV,exp4_vardiscount0,2049
HRV,exp4_vardiscount0,2050
HTI,exp4_vardiscount0,2025
HTI,exp4_vardiscount0,2026
HTI,exp4_vardiscount0,2027
HTI,exp4_vardiscount0,2028
HTI,exp4_vardiscount0,2029
HTI,exp4_vardiscount0,2030
HTI,exp4_vardiscount0,2031
HTI,exp4_vardiscount0,2032
HTI,exp4_vardiscount0,2033
HTI,exp4_vardiscount0,2034
HTI,exp4_vardiscount0,2035
HTI,exp4_vardiscount0,2036
HTI,exp4_vardiscount0,2037
HTI,exp4_vardiscount0,2038
HTI,exp4_vardiscount0,2039
HTI,exp4_vardiscount0,2040
HTI,exp4_vardiscount0,2041
HTI,exp4_vardiscount0,2042
HTI,exp4_vardiscount0,2043
HTI,exp4_vardiscount0,2044
HTI,exp4_vardiscount0,2045
HTI,exp4_vardiscount0,2046
HTI,exp4_vardiscount0,2047
HTI,exp4_vardiscount0,2048
HTI,exp4_vardiscount0,2049
HTI,exp4_vardiscount0,2050
NPL,exp4_vardiscount0,2025
NPL,exp4_vardiscount0,2026
NPL,exp4_vardiscount0,2027
NPL,exp4_vardiscount0,2028
NPL,exp4_vardiscount0,2029
NPL,exp4_vardiscount0,2030
NPL,exp4_vardiscount0,2031
NPL,exp4_vardiscount0,2032
NPL,exp4_vardiscount0,2033
NPL,exp4_vardiscount0,2034
NPL,exp4_vardiscount0,2035
NPL,exp4_vardiscount0,2036
NPL,exp4_vardiscount0,2037
NPL,exp4_vardiscount0,2038
NPL,exp4_vardiscount0,2039
NPL,exp4_vardiscount0,2040
NPL,exp4_vardiscount0,2041
NPL,exp4_vardiscount0,2042
NPL,exp4_vardiscount0,2043
NPL,exp4_vardiscount0,2044
NPL,exp4_vardiscount0,2045
NPL,exp4_vardiscount0,2046
NPL,exp4_vardiscount0,2047
NPL,exp4_vardiscount0,2048
NPL,exp4_vardiscount0,2049
NPL,exp4_vardiscount0,2050
GMB,exp4_vardiscount0,2025
GMB,exp4_vardiscount0,2026
GMB,exp4_vardiscount0,2027
GMB,exp4_vardiscount0,2028
GMB,exp4_vardiscount0,2029
GMB,exp4_vardiscount0,2030
GMB,exp4_vardiscount0,2031
GMB,exp4_vardiscount0,2032
GMB,exp4_vardiscount0,2033
GMB,exp4_vardiscount0,2034
GMB,exp4_vardiscount0,2035
GMB,exp4_vardiscount0,2036
GMB,exp4_vardiscount0,2037
GMB,exp4_vardiscount0,2038
GMB,exp4_vardiscount0,2039
GMB,exp4_vardiscount0,2040
GMB,exp4_vardiscount0,2041
GMB,exp4_vardiscount0,2042
GMB,exp4_vardiscount0,2043
GMB,exp4_vardiscount0,2044
GMB,exp4_vardiscount0,2045
GMB,exp4_vardiscount0,2046
GMB,exp4_vardiscount0,2047
GMB,exp4_vardiscount0,2048
GMB,exp4_vardiscount0,2049
GMB,exp4_vardiscount0,2050
ROU,exp4_vardiscount0,2025
ROU,exp4_vardiscount0,2026
ROU,exp4_vardiscount0,2027
ROU,exp4_vardiscount0,2028
ROU,exp4_vardiscount0,2029
ROU,exp4_vardiscount0,2030
ROU,exp4_vardiscount0,2031
ROU,exp4_vardiscount0,2032
ROU,exp4_vardiscount0,2033
ROU,exp4_vardiscount0,2034
ROU,exp4_vardiscount0,2035
ROU,exp4_vardiscount0,2036
ROU,exp4_vardiscount0,2037
ROU,exp4_vardiscount0,2038
ROU,exp4_vardiscount0,2039
ROU,exp4_vardiscount0,2040
ROU,exp4_vardiscount0,2041
ROU,exp4_vardiscount0,2042
ROU,exp4_vardiscount0,2043
ROU,exp4_vardiscount0,2044
ROU,exp4_vardiscount0,2045
ROU,exp4_vardiscount0,2046
ROU,exp4_vardiscount0,2047
ROU,exp4_vardiscount0,2048
ROU,exp4_vardiscount0,2049
ROU,exp4_vardiscount0,2050
DJI,exp4_vardiscount0,2025
DJI,exp4_vardiscount0,2026
DJI,exp4_vardiscount0,2027
DJI,exp4_vardiscount0,2028
DJI,exp4_vardiscount0,2029
DJI,exp4_vardiscount0,2030
DJI,exp4_vardiscount0,2031
DJI,exp4_vardiscount0,2032
DJI,exp4_vardiscount0,2033
DJI,exp4_vardiscount0,2034
